,id,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_price,total_sf,total_bth,total_bth/sf,total_bed/sf,sale_code,neighborhood,nbhd_rank,nbhd_rank_idx,nbhd_rank_idx_1,nbhd_rank_idx_2,nbhd_rank_idx_3,nbhd_rank_idx_4,nbhd_rank_idx_5,nbhd_rank_idx_6,zone_code,A/C_Y,pvddrv_Y,ex_kitch,is_flat,func_typ,ex_ext,zoning,zne_C (all),zne_I (all),zne_R,cond1_A,cond1_N,cond2_A,cond2_N,PosA,PosN,pos_a/n,has_pool,good_pool,sale_high,good_roof,2story,feats,good_bsmt,good_fire,good_grg,is_new,is_new_1,old_val,is_new_rem,is_new_rem_1,old_rem,ext_code,bsmt_code,fire_code,grg_code,pool_code,ktch_code,log_qual
1100,2486,70.0,9100,5,4,1962,1962,51.0,36.0,0.0,952.0,988.0,988,0,0,988,1.0,0.0,1,0,3,1,6,0,2.0,624.0,0,0,0,0,0,0,0,7,2006,129500,1976.0,2.0,0.0010121457489878543,0.0015182186234817814,4,Sawyer,19,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,0,1962,0,0,1962,2,2,0,2,0,2,1.6094379124341003
1101,1911,63.0,8668,5,5,1968,1968,0.0,0.0,0.0,1560.0,1560.0,1560,0,0,1560,0.0,0.0,2,0,4,2,8,0,3.0,792.0,0,0,0,0,0,0,0,5,2007,126000,3120.0,2.0,0.000641025641025641,0.001282051282051282,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1968,0,0,1968,2,2,0,2,0,2,1.6094379124341003
1102,896,70.0,11767,5,5,1950,1950,0.0,1078.0,0.0,0.0,1078.0,1368,0,0,1368,1.0,0.0,1,0,3,1,6,0,1.0,195.0,0,41,211,0,0,0,900,6,2009,120000,2446.0,2.0,0.0008176614881439084,0.0012264922322158627,4,Edwards,22,5,0,0,0,0,1,0,1,1,1,0,1,0,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1950,0,0,1950,2,2,0,2,0,2,1.6094379124341003
1103,272,70.0,8400,7,5,2004,2005,109.0,712.0,0.0,761.0,1473.0,1484,0,0,1484,1.0,0.0,2,0,3,1,7,0,2.0,606.0,0,35,0,144,0,0,0,5,2010,213000,2957.0,3.0,0.0010145417653026716,0.0010145417653026716,4,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,2,2,0,2,0,4,1.9459101490553132
1104,2521,40.0,3874,8,5,1980,1980,0.0,807.0,0.0,419.0,1226.0,1226,0,0,1226,1.0,0.0,1,0,1,1,4,1,2.0,484.0,133,78,0,0,0,0,0,7,2006,190000,2452.0,2.0,0.0008156606851549756,0.0004078303425774878,4,Greens,13,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1980,0,0,1980,2,2,3,2,0,4,2.0794415416798357
1105,2324,0.0,8076,6,6,1993,1994,112.0,705.0,0.0,455.0,1160.0,1169,0,0,1169,0.0,1.0,2,0,3,1,6,1,2.0,402.0,0,26,0,0,144,0,0,7,2006,183500,2329.0,3.0,0.0012881064834693002,0.0012881064834693002,4,Gilbert,12,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1993,0,0,1993,2,2,2,2,0,2,1.791759469228055
1106,1953,93.0,10090,7,5,1963,1999,364.0,242.0,483.0,0.0,725.0,1035,616,0,1651,0.0,1.0,2,0,4,1,6,2,1.0,276.0,460,46,0,0,165,0,0,10,2007,172000,2376.0,3.0,0.0012626262626262627,0.0016835016835016834,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1963,0,0,1963,2,2,2,2,0,2,1.9459101490553132
1107,887,67.0,8877,4,6,1938,1958,0.0,690.0,0.0,126.0,816.0,816,0,0,816,1.0,0.0,1,0,2,1,3,1,1.0,288.0,0,0,0,0,0,0,0,5,2009,100000,1632.0,2.0,0.0012254901960784314,0.0012254901960784314,4,Edwards,22,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1938,0,0,1938,2,2,4,3,0,2,1.3862943611198906
1108,1479,85.0,11058,7,6,2007,2007,212.0,56.0,0.0,1508.0,1564.0,1564,0,0,1564,0.0,0.0,2,0,3,1,6,0,3.0,814.0,0,24,0,0,0,0,0,2,2008,218836,3128.0,2.0,0.0006393861892583121,0.0009590792838874681,4,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,2,2,0,2,0,4,1.9459101490553132
1109,1317,60.0,10800,6,7,1905,2000,0.0,0.0,0.0,482.0,482.0,1221,691,0,1912,0.0,0.0,2,0,3,2,7,1,2.0,672.0,0,25,212,0,0,0,0,4,2008,163000,2394.0,2.0,0.000835421888053467,0.0012531328320802004,4,OldTown,24,6,0,0,0,0,0,1,3,0,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1905,0,0,1905,2,2,2,2,0,2,1.791759469228055
1110,1750,59.0,10936,7,5,2006,2006,0.0,0.0,0.0,1510.0,1510.0,1525,0,0,1525,0.0,0.0,2,1,3,1,6,1,2.0,534.0,100,18,0,0,0,0,0,4,2007,206580,3035.0,3.0,0.0009884678747940692,0.0009884678747940692,0,Gilbert,12,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,4,1.9459101490553132
1111,2815,65.0,8461,6,5,2005,2006,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,0.0,0.0,2,1,3,1,8,1,2.0,390.0,0,24,0,0,0,0,0,7,2006,163990,2184.0,3.0,0.0013736263736263737,0.0013736263736263737,0,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,4,1.791759469228055
1112,2692,60.0,7518,5,8,1910,2004,0.0,0.0,0.0,396.0,396.0,665,665,0,1330,0.0,0.0,1,0,3,1,7,0,1.0,390.0,0,72,45,0,0,0,0,7,2006,116500,1726.0,1.0,0.0005793742757821553,0.0017381228273464658,4,IDOTRR,26,6,0,0,0,0,0,1,3,1,0,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1910,1,1,0,4,3,0,2,0,2,1.6094379124341003
1113,1090,0.0,8010,7,5,2002,2003,0.0,0.0,0.0,840.0,840.0,840,880,0,1720,0.0,0.0,2,1,3,1,7,1,2.0,400.0,138,48,0,0,0,0,0,7,2008,188000,2560.0,3.0,0.001171875,0.001171875,4,Gilbert,12,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,4,1.9459101490553132
1114,1912,0.0,10050,5,6,1966,1966,87.0,602.0,0.0,191.0,793.0,1280,0,0,1280,0.0,1.0,2,0,3,1,6,1,2.0,432.0,140,40,0,0,0,0,0,6,2007,175000,2073.0,3.0,0.001447178002894356,0.001447178002894356,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1966,0,0,1966,2,2,2,2,0,2,1.6094379124341003
1115,1634,38.0,4740,8,5,1988,1988,0.0,248.0,0.0,918.0,1166.0,1179,0,0,1179,1.0,0.0,2,0,2,1,5,0,2.0,480.0,0,108,0,0,135,0,0,10,2007,182000,2345.0,3.0,0.001279317697228145,0.0008528784648187633,4,StoneBr,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1988,0,0,1988,2,2,0,2,0,2,2.0794415416798357
1116,1974,60.0,6978,5,7,1926,1980,0.0,0.0,0.0,850.0,850.0,960,0,0,960,0.0,0.0,1,0,2,1,5,0,2.0,576.0,0,0,116,0,0,0,0,4,2007,103000,1810.0,1.0,0.0005524861878453039,0.0011049723756906078,4,OldTown,24,6,0,0,0,0,0,1,3,1,1,0,0,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1926,0,0,1926,4,2,0,2,0,2,1.6094379124341003
1117,1764,0.0,11400,10,5,2001,2002,705.0,1282.0,0.0,1351.0,2633.0,2633,0,0,2633,1.0,0.0,2,1,2,1,8,2,3.0,804.0,314,140,0,0,0,0,0,3,2007,466500,5266.0,4.0,0.0007595898214963919,0.00037979491074819596,4,NoRidge,2,1,1,0,0,0,0,0,1,1,1,1,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,5,2.302585092994046
1118,634,66.0,9240,6,8,1959,1998,0.0,708.0,0.0,280.0,988.0,988,0,0,988,1.0,0.0,2,0,3,1,6,0,1.0,297.0,156,0,0,0,0,0,0,6,2009,149500,1976.0,3.0,0.0015182186234817814,0.0015182186234817814,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,0,1959,0,0,1959,2,2,0,2,0,4,1.791759469228055
1119,1683,24.0,2304,7,7,1978,1978,0.0,632.0,6.0,423.0,1061.0,1055,0,0,1055,0.0,0.0,2,0,2,1,4,0,1.0,319.0,108,32,0,0,0,0,0,4,2007,142500,2116.0,2.0,0.000945179584120983,0.000945179584120983,4,NPkVill,18,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1978,0,0,1978,2,2,0,2,0,2,1.9459101490553132
1120,2199,54.0,7223,5,5,1926,1950,0.0,319.0,0.0,971.0,1290.0,1422,0,0,1422,0.0,0.0,1,0,3,1,6,0,1.0,352.0,0,0,64,0,0,0,0,4,2007,136500,2712.0,1.0,0.0003687315634218289,0.0011061946902654867,4,Crawfor,8,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,0,1926,0,0,1926,2,2,0,2,0,2,1.6094379124341003
1121,2789,0.0,3612,6,5,1993,1994,0.0,338.0,0.0,292.0,630.0,630,690,0,1320,0.0,0.0,2,1,3,1,5,0,2.0,484.0,0,48,0,0,0,0,0,6,2006,137000,1950.0,3.0,0.0015384615384615385,0.0015384615384615385,4,Landmrk,20,5,0,0,0,0,1,0,2,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1993,0,0,1993,2,2,0,2,0,2,1.791759469228055
1122,1018,63.0,12680,7,6,1988,1988,102.0,983.0,0.0,692.0,1675.0,1688,0,0,1688,1.0,0.0,2,0,2,1,6,1,2.0,528.0,0,48,0,0,141,0,0,6,2008,226500,3363.0,3.0,0.0008920606601248885,0.0005947071067499256,4,NWAmes,11,3,0,0,1,0,0,0,1,1,1,1,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1988,0,0,1988,2,4,5,2,0,5,1.9459101490553132
1123,14,85.0,10176,7,5,1990,1990,0.0,637.0,0.0,663.0,1300.0,1341,0,0,1341,1.0,0.0,1,1,2,1,5,1,2.0,506.0,192,0,0,0,0,0,0,2,2010,171500,2641.0,3.0,0.001135933358576297,0.0007572889057175312,4,Gilbert,12,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1990,0,0,1990,2,2,1,2,0,4,1.9459101490553132
1124,2782,55.0,10780,5,5,1976,1976,0.0,483.0,0.0,428.0,911.0,954,0,0,954,0.0,0.0,1,0,3,1,6,0,2.0,576.0,0,0,0,0,0,0,0,7,2006,132500,1865.0,1.0,0.0005361930294906167,0.0016085790884718498,4,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1976,0,0,1976,2,2,0,2,0,2,1.6094379124341003
1125,2626,0.0,8544,3,4,1949,1950,340.0,0.0,0.0,0.0,0.0,1040,0,0,1040,0.0,0.0,2,0,2,2,6,0,2.0,400.0,0,0,0,0,0,0,0,5,2006,87500,1040.0,2.0,0.0019230769230769232,0.0019230769230769232,4,NAmes,16,5,0,0,0,0,1,0,1,0,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1949,0,0,1949,2,0,0,2,0,2,1.0986122886681098
1126,1175,79.0,10646,7,5,2001,2001,513.0,681.0,0.0,177.0,858.0,872,917,0,1789,1.0,0.0,2,1,3,1,7,1,2.0,546.0,0,0,0,0,0,0,0,6,2008,223000,2647.0,4.0,0.001511144692104269,0.0011333585190782018,4,Somerst,6,2,0,1,0,0,0,0,0,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,2,2,2,2,0,2,1.9459101490553132
1127,1232,80.0,8400,6,9,1962,2005,237.0,0.0,0.0,1319.0,1319.0,1537,0,0,1537,1.0,0.0,1,1,3,1,7,1,2.0,462.0,0,36,0,0,0,0,0,7,2008,174000,2856.0,3.0,0.0010504201680672268,0.0010504201680672268,5,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1962,1,1,0,4,2,4,2,0,4,1.791759469228055
1128,2590,85.0,15428,5,6,1951,1991,0.0,741.0,0.0,143.0,884.0,884,0,0,884,1.0,0.0,1,0,2,1,4,0,1.0,270.0,0,0,0,0,195,0,0,6,2006,142000,1768.0,2.0,0.0011312217194570137,0.0011312217194570137,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,0,1951,0,0,1951,2,2,0,2,0,2,1.6094379124341003
1129,2463,81.0,11216,8,5,2006,2006,0.0,0.0,0.0,1489.0,1489.0,1489,0,0,1489,0.0,0.0,2,0,3,1,7,1,2.0,776.0,0,140,0,0,0,0,0,6,2006,232600,2978.0,2.0,0.000671591672263264,0.0010073875083948958,0,Somerst,6,2,0,1,0,0,0,0,0,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,2,4,4,2,0,4,2.0794415416798357
1130,2358,78.0,10140,6,6,1974,1999,99.0,663.0,377.0,0.0,1040.0,1309,0,0,1309,1.0,0.0,1,1,3,1,5,1,2.0,484.0,265,0,0,0,0,648,0,1,2006,181000,2349.0,3.0,0.001277139208173691,0.001277139208173691,4,NWAmes,11,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,1,0,0,1974,0,0,1974,2,2,3,2,3,4,1.791759469228055
1131,2911,42.0,3964,6,4,1973,1973,0.0,837.0,0.0,105.0,942.0,1291,1230,0,2521,1.0,0.0,2,1,5,1,10,1,2.0,576.0,728,20,0,0,0,0,0,6,2006,151400,3463.0,4.0,0.001155067860236789,0.0014438348252959862,4,MeadowV,27,6,0,0,0,0,0,1,3,1,1,0,1,0,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1973,0,0,1973,2,2,4,2,0,2,1.791759469228055
1132,1699,98.0,11428,8,5,2006,2006,248.0,0.0,0.0,1626.0,1626.0,1634,0,0,1634,0.0,0.0,2,0,3,1,7,1,3.0,866.0,0,44,0,0,0,0,0,5,2007,250000,3260.0,2.0,0.0006134969325153375,0.0009202453987730061,4,NridgHt,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,4,2.0794415416798357
1133,115,80.0,10421,7,5,1988,1988,42.0,394.0,0.0,586.0,980.0,980,734,0,1714,0.0,0.0,2,1,3,1,7,1,2.0,496.0,228,66,156,0,0,0,500,3,2010,196500,2694.0,3.0,0.0011135857461024498,0.0011135857461024498,4,NWAmes,11,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1988,0,0,1988,2,2,2,2,0,2,1.9459101490553132
1134,1998,75.0,13500,7,8,1879,1987,0.0,0.0,0.0,819.0,819.0,1312,1142,0,2454,0.0,0.0,2,0,3,1,8,1,2.0,576.0,0,148,150,0,0,0,0,2,2007,185000,3273.0,2.0,0.0006110601894286587,0.0009165902841429881,4,OldTown,24,6,0,0,0,0,0,1,3,1,0,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1879,0,0,1879,4,2,4,2,0,2,1.9459101490553132
1135,589,75.0,9000,6,5,1969,1969,200.0,955.0,0.0,261.0,1216.0,1216,0,0,1216,1.0,0.0,1,0,3,1,5,0,1.0,336.0,0,0,0,0,0,0,0,8,2009,113000,2432.0,2.0,0.0008223684210526315,0.0012335526315789473,4,NWAmes,11,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1969,0,0,1969,2,2,0,2,0,2,1.791759469228055
1136,1641,60.0,8089,8,6,2007,2007,0.0,945.0,0.0,474.0,1419.0,1419,0,0,1419,1.0,0.0,2,0,2,1,7,1,2.0,567.0,140,0,0,0,0,0,0,10,2007,392000,2838.0,3.0,0.0010570824524312897,0.0007047216349541931,0,StoneBr,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,4,2.0794415416798357
1137,2821,35.0,9400,6,5,1975,1975,250.0,945.0,0.0,0.0,945.0,980,0,0,980,0.0,2.0,2,0,4,0,4,0,0.0,0.0,0,0,0,0,0,0,0,10,2006,127500,1925.0,4.0,0.002077922077922078,0.002077922077922078,4,Edwards,22,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,1975,0,0,1975,2,4,0,0,0,2,1.791759469228055
1138,1846,24.0,2117,6,5,2000,2000,216.0,417.0,0.0,339.0,756.0,769,804,0,1573,0.0,0.0,2,1,3,1,4,0,2.0,440.0,0,32,0,0,0,0,0,9,2007,177000,2329.0,3.0,0.0012881064834693002,0.0012881064834693002,4,Somerst,6,2,0,1,0,0,0,0,0,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,2000,0,0,2000,2,2,0,2,0,4,1.791759469228055
1139,1805,85.0,10625,6,5,2004,2004,353.0,0.0,0.0,1158.0,1158.0,1158,1285,0,2443,0.0,0.0,2,1,4,1,9,1,3.0,744.0,193,127,0,0,0,0,0,6,2007,265000,3601.0,3.0,0.0008331019161344071,0.0011108025548458762,4,Somerst,6,2,0,1,0,0,0,0,0,1,1,0,1,0,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,4,1.791759469228055
1140,1853,106.0,8413,8,5,1998,1998,0.0,901.0,0.0,319.0,1220.0,1220,1142,0,2362,1.0,0.0,2,1,3,1,8,2,2.0,1105.0,147,0,36,0,144,0,0,6,2007,312500,3582.0,4.0,0.0011166945840312675,0.0008375209380234506,4,Somerst,6,2,0,1,0,0,0,0,0,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1998,0,0,1998,4,2,2,2,0,4,2.0794415416798357
1141,1321,75.0,13500,10,9,1893,2000,0.0,0.0,0.0,1237.0,1237.0,1521,1254,0,2775,0.0,0.0,3,1,3,1,9,1,2.0,880.0,105,502,0,0,0,0,0,7,2008,325000,4012.0,4.0,0.0009970089730807576,0.0007477567298105683,4,OldTown,24,6,0,0,0,0,0,1,3,1,1,0,1,1,1,R,0,0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1893,0,0,1893,5,2,4,2,0,4,2.302585092994046
1142,564,0.0,15676,8,8,1980,1980,115.0,1733.0,92.0,189.0,2014.0,2014,0,0,2014,1.0,0.0,2,0,2,1,6,2,3.0,864.0,462,0,0,255,0,0,0,4,2009,275000,4028.0,3.0,0.0007447864945382324,0.0004965243296921549,4,Veenker,4,2,0,1,0,0,0,0,1,1,1,0,0,0,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1980,0,0,1980,4,4,4,2,0,4,2.0794415416798357
1143,1771,82.0,9950,7,5,1995,1995,290.0,565.0,0.0,638.0,1203.0,1214,1306,0,2520,0.0,0.0,2,1,4,1,9,1,3.0,721.0,224,114,0,0,0,0,0,6,2007,290000,3723.0,3.0,0.0008058017727639,0.0010744023636852001,4,NoRidge,2,1,1,0,0,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1995,0,0,1995,2,2,2,2,0,4,1.9459101490553132
1144,90,39.0,15410,6,6,1974,2002,250.0,126.0,859.0,223.0,1208.0,1494,0,0,1494,1.0,0.0,2,0,3,1,7,2,2.0,461.0,296,0,186,0,0,0,0,4,2010,169000,2702.0,3.0,0.0011102886750555144,0.0011102886750555144,4,Sawyer,19,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,0,1974,1,1,0,4,2,3,2,0,2,1.791759469228055
1145,2684,50.0,6000,5,7,1921,1950,0.0,616.0,0.0,0.0,616.0,616,0,0,616,0.0,0.0,1,0,2,1,4,0,1.0,205.0,0,0,129,0,0,0,0,6,2006,89000,1232.0,1.0,0.0008116883116883117,0.0016233766233766235,4,BrkSide,23,5,0,0,0,0,1,0,3,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1921,0,0,1921,2,2,0,2,0,2,1.6094379124341003
1146,13,63.0,8402,6,5,1998,1998,0.0,0.0,0.0,789.0,789.0,789,676,0,1465,0.0,0.0,2,1,3,1,7,1,2.0,393.0,0,75,0,0,0,0,0,5,2010,180400,2254.0,3.0,0.0013309671694764862,0.0013309671694764862,4,Gilbert,12,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1998,0,0,1998,2,2,4,2,0,2,1.791759469228055
1147,445,85.0,10655,8,5,2003,2004,296.0,1124.0,479.0,1603.0,3206.0,1629,0,0,1629,1.0,0.0,2,0,3,1,7,1,3.0,880.0,0,0,0,0,0,0,0,10,2009,284000,4835.0,3.0,0.0006204756980351603,0.0006204756980351603,4,NridgHt,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,4,2.0794415416798357
1148,1914,70.0,10150,5,5,1958,1958,1.0,456.0,0.0,456.0,912.0,912,0,0,912,0.0,0.0,1,0,2,1,5,0,1.0,275.0,0,0,0,0,0,0,0,7,2007,114500,1824.0,1.0,0.0005482456140350877,0.0010964912280701754,5,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1958,0,0,1958,2,2,0,2,0,2,1.6094379124341003
1149,2811,84.0,10084,7,5,2005,2006,196.0,24.0,0.0,1528.0,1552.0,1552,0,0,1552,0.0,0.0,2,0,3,1,7,0,3.0,782.0,144,20,0,0,0,0,0,7,2006,212900,3104.0,2.0,0.0006443298969072165,0.0009664948453608248,0,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,2,2,0,2,0,4,1.9459101490553132
1150,850,67.0,16285,7,5,2001,2002,0.0,0.0,0.0,1413.0,1413.0,1430,0,0,1430,0.0,0.0,2,0,3,1,6,0,2.0,605.0,0,33,0,0,0,0,0,6,2009,187100,2843.0,2.0,0.0007034822370735139,0.001055223355610271,4,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,2,2,0,2,0,4,1.9459101490553132
1151,1844,34.0,3230,6,5,1999,1999,1129.0,419.0,0.0,310.0,729.0,729,729,0,1458,0.0,0.0,2,1,2,1,5,1,2.0,440.0,0,32,0,0,0,0,0,6,2007,176000,2187.0,3.0,0.0013717421124828531,0.0009144947416552355,4,Somerst,6,2,0,1,0,0,0,0,0,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1999,0,0,1999,2,2,3,2,0,2,1.791759469228055
1152,2225,0.0,21579,6,6,1968,1968,0.0,813.0,0.0,675.0,1488.0,1488,0,0,1488,0.0,1.0,2,0,3,1,7,2,2.0,552.0,0,0,216,0,0,0,0,9,2007,215000,2976.0,3.0,0.0010080645161290322,0.0010080645161290322,3,Crawfor,8,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,0,1968,0,0,1968,2,2,4,2,0,2,1.791759469228055
